ID,Order Date,Class,Region,Sub-Category,Sales
8777,02/07/2017,Первый класс,Урал,Chairs,14444.25
8778,02/07/2017,Первый класс,Урал,Paper,34550.41
4173,01/07/2017,Same Day,Москва,Binders,36527.65
4174,01/07/2017,Same Day,Москва,Paper,34178.92
4175,01/07/2017,Same Day,Москва,Binders,8961.951
7473,01/07/2017,Первый класс,Калиниград,Copiers,41648.99
8905,01/07/2017,Same Day,Владивосток,Labels,13405.3
8906,01/07/2017,Same Day,Владивосток,Accessories,28969.55
8907,01/07/2017,Same Day,Владивосток,Paper,13979.87
9753,01/07/2017,Первый класс,Калиниград,Binders,1220.976
8231,30/06/2017,Второй класс,Москва,Art,41989.98
8232,30/06/2017,Второй класс,Москва,Bookcases,4516.406
8882,30/06/2017,Второй класс,Урал,Accessories,21221.39
1901,29/06/2017,Второй класс,Москва,Storage,10658.35
3922,28/06/2017,Второй класс,Урал,Phones,12660.97
4307,28/06/2017,Same Day,Калиниград,Binders,29386.95
4308,28/06/2017,Same Day,Калиниград,Binders,14512.29
6751,28/06/2017,Второй класс,Владивосток,Chairs,35047.84
6752,28/06/2017,Второй класс,Владивосток,Appliances,11351.59
6753,28/06/2017,Второй класс,Владивосток,Paper,21640.04
6754,28/06/2017,Второй класс,Владивосток,Binders,8551.099
6755,28/06/2017,Второй класс,Владивосток,Appliances,32897.41
2904,27/06/2017,Стандарт,Урал,Paper,12702.91
2905,27/06/2017,Стандарт,Урал,Chairs,6446.966
6149,27/06/2017,Второй класс,Калиниград,Phones,9579.005
480,26/06/2017,Стандарт,Владивосток,Art,26322.92
481,26/06/2017,Стандарт,Владивосток,Storage,16389.62
1286,26/06/2017,Стандарт,Владивосток,Storage,23363.09
1694,26/06/2017,Второй класс,Урал,Accessories,30418.97
3957,26/06/2017,Стандарт,Калиниград,Furnishings,9830.739
6506,26/06/2017,Стандарт,Урал,Art,38947.8
8260,26/06/2017,Same Day,Урал,Paper,36525.71
8261,26/06/2017,Same Day,Урал,Binders,3786.077
8262,26/06/2017,Same Day,Урал,Storage,12101.35
8687,26/06/2017,Same Day,Калиниград,Supplies,42369.38
8688,26/06/2017,Same Day,Калиниград,Fasteners,41859.2
8689,26/06/2017,Same Day,Калиниград,Paper,29579.27
9025,26/06/2017,Стандарт,Владивосток,Accessories,9182.827
9026,26/06/2017,Стандарт,Владивосток,Accessories,-4176.389999999999
9027,26/06/2017,Стандарт,Владивосток,Furnishings,7942.779
9774,26/06/2017,Стандарт,Москва,Phones,23379.54
2146,25/06/2017,Стандарт,Владивосток,Chairs,6703.963
2147,25/06/2017,Стандарт,Владивосток,Binders,18501.86
2148,25/06/2017,Стандарт,Владивосток,Storage,43420.55
2191,25/06/2017,Стандарт,Калиниград,Appliances,18496.83
7426,25/06/2017,Второй класс,Урал,Chairs,25449.34
7427,25/06/2017,Второй класс,Урал,Furnishings,30550.22
3529,24/06/2017,Стандарт,Калиниград,Phones,32010.41
4688,24/06/2017,Стандарт,Урал,Phones,1426.622
4704,24/06/2017,Стандарт,Урал,Appliances,1860.691
9166,24/06/2017,Второй класс,Калиниград,Machines,26606.74
9167,24/06/2017,Второй класс,Калиниград,Paper,33420.79
9168,24/06/2017,Второй класс,Калиниград,Appliances,4311.05
2085,23/06/2017,Стандарт,Владивосток,Labels,40715.64
2086,23/06/2017,Стандарт,Владивосток,Labels,17864.75
2087,23/06/2017,Стандарт,Владивосток,Storage,6700.607
2088,23/06/2017,Стандарт,Владивосток,Paper,18870.68
2089,23/06/2017,Стандарт,Владивосток,Fasteners,-11023.490000000002
3944,23/06/2017,Стандарт,Владивосток,Supplies,39993.62
6928,23/06/2017,Второй класс,Калиниград,Storage,44403.86
6929,23/06/2017,Второй класс,Калиниград,Labels,37111.01
6930,23/06/2017,Второй класс,Калиниград,Phones,37192.31
6931,23/06/2017,Второй класс,Калиниград,Paper,34643.96
7019,23/06/2017,Второй класс,Владивосток,Labels,8631.044
5226,21/06/2017,Стандарт,Владивосток,Binders,6932.491
5227,21/06/2017,Стандарт,Владивосток,Binders,4135.186
5228,21/06/2017,Стандарт,Владивосток,Bookcases,37459.66
8659,21/06/2017,Стандарт,Урал,Binders,37494.51
48,20/06/2017,Стандарт,Владивосток,Accessories,32388.32
49,20/06/2017,Стандарт,Владивосток,Phones,37204.66
851,20/06/2017,Второй класс,Калиниград,Art,29569.82
852,20/06/2017,Второй класс,Калиниград,Paper,13386.25
934,20/06/2017,Стандарт,Владивосток,Paper,22217.11
935,20/06/2017,Стандарт,Владивосток,Binders,12305.32
936,20/06/2017,Стандарт,Владивосток,Paper,15326.12
937,20/06/2017,Стандарт,Владивосток,Appliances,43278.15
1307,20/06/2017,Первый класс,Калиниград,Paper,43574.87
1308,20/06/2017,Первый класс,Калиниград,Binders,36767.11
1309,20/06/2017,Первый класс,Калиниград,Appliances,33899.99
1310,20/06/2017,Первый класс,Калиниград,Storage,43043.68
1311,20/06/2017,Первый класс,Калиниград,Chairs,34293.08
1945,20/06/2017,Стандарт,Урал,Accessories,11671.2
1946,20/06/2017,Стандарт,Урал,Paper,28941.16
7287,20/06/2017,Стандарт,Урал,Accessories,7767.658
7288,20/06/2017,Стандарт,Урал,Furnishings,4014.696
941,19/06/2017,Первый класс,Калиниград,Paper,84686.6
6849,18/06/2017,Первый класс,Урал,Paper,15335.91
9548,18/06/2017,Второй класс,Владивосток,Paper,4060.976
9549,18/06/2017,Второй класс,Владивосток,Binders,19400.85
9550,18/06/2017,Второй класс,Владивосток,Appliances,43595.8
56,17/06/2017,Первый класс,Владивосток,Storage,30763.27
57,17/06/2017,Первый класс,Владивосток,Paper,17628.58
58,17/06/2017,Первый класс,Владивосток,Chairs,14424.46
59,17/06/2017,Первый класс,Владивосток,Paper,16494.06
60,17/06/2017,Первый класс,Владивосток,Accessories,18949.36
61,17/06/2017,Первый класс,Владивосток,Binders,22190.68
62,17/06/2017,Первый класс,Владивосток,Art,9835.429
1552,17/06/2017,Стандарт,Калиниград,Paper,13375.04
3537,17/06/2017,Второй класс,Владивосток,Storage,11163.74
6616,17/06/2017,Первый класс,Калиниград,Bookcases,28567.83
6617,17/06/2017,Первый класс,Калиниград,Labels,30881.65
6618,17/06/2017,Первый класс,Калиниград,Paper,22351.48
7532,17/06/2017,Первый класс,Калиниград,Furnishings,34235.86
7533,17/06/2017,Первый класс,Калиниград,Chairs,12984.7
7744,17/06/2017,Стандарт,Владивосток,Binders,30989.53
7745,17/06/2017,Стандарт,Владивосток,Phones,1241.032
7746,17/06/2017,Стандарт,Владивосток,Art,31250.76
9604,17/06/2017,Стандарт,Владивосток,Tables,27299.35
4179,16/06/2017,Второй класс,Калиниград,Paper,41477.51
9456,16/06/2017,Второй класс,Москва,Machines,31927.69
9744,16/06/2017,Стандарт,Владивосток,Labels,4612.301
6050,15/06/2017,Первый класс,Урал,Paper,25032.09
1099,14/06/2017,Первый класс,Калиниград,Art,34827.34
1100,14/06/2017,Первый класс,Калиниград,Furnishings,29005.64
1101,14/06/2017,Первый класс,Калиниград,Accessories,3868.895
1102,14/06/2017,Первый класс,Калиниград,Art,41076.35
5428,14/06/2017,Same Day,Калиниград,Bookcases,6521.503
5871,14/06/2017,Same Day,Калиниград,Tables,-20623.93
7880,14/06/2017,Стандарт,Владивосток,Tables,42870.57
7992,14/06/2017,Первый класс,Москва,Binders,2512.82
7993,14/06/2017,Первый класс,Москва,Accessories,35161.16
9060,14/06/2017,Стандарт,Калиниград,Tables,8587.815
3662,13/06/2017,Второй класс,Урал,Phones,19536.04
4142,13/06/2017,Стандарт,Урал,Labels,18723.44
6594,13/06/2017,Второй класс,Владивосток,Binders,24142.91
3,12/06/2017,Второй класс,Калиниград,Labels,45695.5
80,12/06/2017,Первый класс,Москва,Appliances,24651.47
81,12/06/2017,Первый класс,Москва,Binders,7190.478
120,12/06/2017,Первый класс,Владивосток,Furnishings,23735.81
121,12/06/2017,Первый класс,Владивосток,Binders,37988.15
122,12/06/2017,Первый класс,Владивосток,Storage,33481.56
123,12/06/2017,Первый класс,Владивосток,Envelopes,40892.94
124,12/06/2017,Первый класс,Владивосток,Phones,37919.44
437,12/06/2017,Второй класс,Урал,Machines,42510.52
438,12/06/2017,Второй класс,Урал,Paper,44147.81
2903,12/06/2017,Стандарт,Урал,Paper,20320.19
7148,12/06/2017,Стандарт,Владивосток,Paper,40268.84
7149,12/06/2017,Стандарт,Владивосток,Appliances,26653.38
8224,12/06/2017,Стандарт,Калиниград,Paper,21784.76
8225,12/06/2017,Стандарт,Калиниград,Paper,38385.11
8717,12/06/2017,Второй класс,Урал,Appliances,44516.9
8718,12/06/2017,Второй класс,Урал,Furnishings,11335.47
8719,12/06/2017,Второй класс,Урал,Art,80299.08
8720,12/06/2017,Второй класс,Урал,Paper,34250.23
8721,12/06/2017,Второй класс,Урал,Chairs,26508.97
8722,12/06/2017,Второй класс,Урал,Storage,18134.8
8723,12/06/2017,Второй класс,Урал,Binders,33497.75
2428,11/06/2017,Стандарт,Урал,Binders,6887.416
2429,11/06/2017,Стандарт,Урал,Binders,-38121.255
2430,11/06/2017,Стандарт,Урал,Furnishings,9767.014
2758,11/06/2017,Второй класс,Владивосток,Accessories,40079.73
5668,11/06/2017,Стандарт,Калиниград,Labels,30799.21
5669,11/06/2017,Стандарт,Калиниград,Binders,32364.0
5670,11/06/2017,Стандарт,Калиниград,Accessories,7732.747
8370,11/06/2017,Стандарт,Калиниград,Tables,15083.93
557,10/06/2017,Стандарт,Калиниград,Labels,11840.08
558,10/06/2017,Стандарт,Калиниград,Tables,8378.982
559,10/06/2017,Стандарт,Калиниград,Paper,29944.29
4583,10/06/2017,Первый класс,Владивосток,Labels,32288.11
1927,09/06/2017,Стандарт,Калиниград,Phones,40570.84
2839,09/06/2017,Первый класс,Москва,Machines,20493.57
5468,09/06/2017,Стандарт,Калиниград,Chairs,35557.77
6047,09/06/2017,Стандарт,Урал,Tables,11111.93
3149,07/06/2017,Первый класс,Владивосток,Paper,3802.479
3577,07/06/2017,Стандарт,Калиниград,Binders,36280.77
3578,07/06/2017,Стандарт,Калиниград,Paper,31367.76
9583,07/06/2017,Стандарт,Владивосток,Fasteners,1046.917
265,06/06/2017,Стандарт,Урал,Phones,34490.14
434,06/06/2017,Первый класс,Владивосток,Storage,11945.92
5085,06/06/2017,Второй класс,Владивосток,Paper,36804.44
5532,06/06/2017,Первый класс,Москва,Accessories,12424.47
5533,06/06/2017,Первый класс,Москва,Accessories,16014.64
5534,06/06/2017,Первый класс,Москва,Accessories,39664.37
5535,06/06/2017,Первый класс,Москва,Paper,39832.19
5536,06/06/2017,Первый класс,Москва,Binders,9047.124
5537,06/06/2017,Первый класс,Москва,Binders,21160.34
5538,06/06/2017,Первый класс,Москва,Paper,42283.91
9120,06/06/2017,Стандарт,Калиниград,Labels,19124.34
9121,06/06/2017,Стандарт,Калиниград,Paper,25200.18
9661,06/06/2017,Стандарт,Калиниград,Phones,39502.62
9662,06/06/2017,Стандарт,Калиниград,Accessories,42953.72
9663,06/06/2017,Стандарт,Калиниград,Phones,13128.81
1134,05/06/2017,Стандарт,Владивосток,Storage,25798.82
1135,05/06/2017,Стандарт,Владивосток,Labels,29833.91
3727,05/06/2017,Стандарт,Владивосток,Storage,15417.21
3728,05/06/2017,Стандарт,Владивосток,Art,20955.89
3729,05/06/2017,Стандарт,Владивосток,Labels,40835.59
5523,05/06/2017,Первый класс,Калиниград,Binders,5465.345
