user_id,acq_channel,transactions
cd797c4cad4-,GameAds,55
-173-f-9d5_3,JetAds,63
bf9d19_85_95,JetAds,56
_3_bcc2b1d51,BrainPlus,35
fb7_67885f7_,GameAds,60
3b3b5af_6a_9,SenseAds,61
32707384c654,BrainPlus,61
4fffdd-308bc,SenseAds,45
0-b517c--93f,SenseAds,65
4_547ca99c-c,JetAds,76
5ca1-4a98_b1,GameAds,61
7c08daf2d744,JetAds,46
f84f9b7f7b34,SenseAds,63
d36014-f_824,BrainPlus,43
-475d6a85fa2,GameAds,39
55f_1583_5c8,BrainPlus,55
149_319f2-8d,BrainPlus,53
af864d99c95f,BrainPlus,61
9cd28d720261,GameAds,34
c_b_a975cf2d,JetAds,35
_953f_4_3b22,BrainPlus,44
f70571-53741,BrainPlus,44
1a0f22_da--7,SenseAds,38
b515-450c52f,SenseAds,63
b-9d970d3_f3,JetAds,33
bc_bf2d7df3d,SenseAds,41
42_b35c286d0,SenseAds,40
72941885d31-,JetAds,61
_d3a-_f36f8d,BrainPlus,53
_007f461b4fa,JetAds,28
0233a693--66,SenseAds,49
fc_72_4_9668,GameAds,67
492_361082c8,GameAds,50
9aac1762b08a,BrainPlus,33
_-2c12c811-5,SenseAds,34
31b11c97f704,SenseAds,67
cd53_a8d7169,SenseAds,51
628f4a_f14f3,SenseAds,17
729b9_49c9b5,SenseAds,50
214-ba_da8d9,BrainPlus,30
b033-538ba_5,SenseAds,45
3_12f57f45_5,GameAds,76
5712678bbf44,BrainPlus,78
bbb0b21c1470,SenseAds,73
3_-70c0f-b55,SenseAds,57
99a23b5426d-,GameAds,42
6365c23b2582,GameAds,51
2793-a515ccd,BrainPlus,43
3cd20986f03f,GameAds,67
db4a8_dd4a18,GameAds,51
b8ff_36_92a0,JetAds,61
070-a449b_0a,JetAds,66
b9a_79-93aff,BrainPlus,45
c7f_-76-a1d9,SenseAds,42
0108906b645_,GameAds,14
-899360ad4b1,SenseAds,78
7_-a04b598-5,GameAds,59
085d96_0_0f9,JetAds,37
d12942_09c3-,JetAds,45
dfb-862927fa,BrainPlus,50
d919ccf_9b91,JetAds,76
_060bcc17dc8,BrainPlus,71
-9c078133563,SenseAds,63
-91a29162384,GameAds,61
2ac535f8d517,BrainPlus,50
f--f5a_3f_86,BrainPlus,55
7-5b8849fa_-,JetAds,52
3-4bc_b2_75-,GameAds,26
b7756b5_28d-,SenseAds,35
90263-52432c,BrainPlus,39
fb-718b89bb2,BrainPlus,59
0a29797a00c3,GameAds,58
0582346f-24a,GameAds,44
a80a73a4_-43,GameAds,74
af864d99c95f,GameAds,53
f70571-53741,GameAds,46
668-9255b-c_,BrainPlus,12
98c8526816a1,GameAds,54
b-2b24f6a7a3,JetAds,75
bcb6f_d8f202,BrainPlus,65
8_f62d34cd8d,BrainPlus,52
_afb552c1a27,SenseAds,44
628f4a_f14f3,JetAds,47
1da86_6c3_91,BrainPlus,31
_3df-f218d01,BrainPlus,57
-6c33ba1b909,JetAds,35
6f2fc88d9f62,BrainPlus,55
828-_8d52d_9,SenseAds,55
42058cfd8a-_,BrainPlus,38
-d76d0c1d6c9,GameAds,47
00a-_65f-00c,JetAds,28
bbb0b21c1470,BrainPlus,43
-436a2f-_947,SenseAds,51
3_-70c0f-b55,BrainPlus,54
99a23b5426d-,BrainPlus,33
2_38d_58fd63,SenseAds,40
a440ad379f01,GameAds,43
694bdf85df1d,GameAds,51
a5436d923a1b,BrainPlus,41
3cd20986f03f,GameAds,56
db4a8_dd4a18,SenseAds,54
c251-19b9d7c,BrainPlus,42
c5815fb608d1,GameAds,47
-6d-f_37_-5a,JetAds,46
b9a_79-93aff,GameAds,56
4b9723_b_607,GameAds,36
33600dc2628b,GameAds,45
96-6065b19a0,SenseAds,70
b5-3839907_7,GameAds,18
571d3_-d7234,BrainPlus,74
0_54bda90fb8,SenseAds,48
8cd2f2149bfc,JetAds,40
_d5d_-7c848d,JetAds,42
dcf_72_54398,JetAds,36
c2d28adad5_c,SenseAds,30
-1-6_32f65_a,SenseAds,37
-43f5024d-5b,SenseAds,69
19dda9c633_9,BrainPlus,38
a117d179c306,BrainPlus,15
f3b0bc7cd69-,SenseAds,47
872597a7_075,GameAds,55
0108906b645_,BrainPlus,82
b1c200287c8f,BrainPlus,42
ccbcf9362-5_,BrainPlus,54
92d6118fb_0-,SenseAds,62
_498c8a10_ac,GameAds,67
-173-f-9d5_3,BrainPlus,14
8d6bc1f0_06d,JetAds,57
f7c5cf6c2122,GameAds,19
af_b64badc-7,GameAds,67
_843d_f98-93,BrainPlus,43
865168b54c_-,BrainPlus,43
88a23f713-96,JetAds,43
d2-4dc_96da_,BrainPlus,61
fff60-20ddb0,JetAds,56
bcbbb691918d,JetAds,48
66c47348_-f-,SenseAds,50
553ff1002ac2,GameAds,65
b9cbb639b2da,BrainPlus,70
804562a03_55,GameAds,49
146__-8_-_ff,GameAds,63
-_12b242_a3d,BrainPlus,27
6238a26d2_12,GameAds,20
847-af825-05,GameAds,61
8_5a68ff0c-6,SenseAds,60
75b688_b7b5c,SenseAds,52
-95f7d9bcb63,GameAds,32
_d3a-_f36f8d,BrainPlus,65
742fff14bc2f,JetAds,51
5412bb0c4-c2,SenseAds,50
57bcd4747b8d,GameAds,73
67b4bb5-_7b3,SenseAds,43
2d0f905f41_4,BrainPlus,51
da3-f47_c684,SenseAds,43
214-ba_da8d9,SenseAds,63
cfa-42288_7-,SenseAds,49
c50dc1816966,BrainPlus,34
-d76d0c1d6c9,JetAds,68
-d8c_76242a2,JetAds,63
4bf6ad85a06f,GameAds,74
00a-_65f-00c,GameAds,59
4c382b12b3fd,SenseAds,25
5a23407b2bc6,GameAds,65
3943f8-__0-d,BrainPlus,41
96c41b797f1c,BrainPlus,29
79c4573_756a,GameAds,48
3cd20986f03f,GameAds,39
b8ff_36_92a0,GameAds,25
070-a449b_0a,JetAds,34
-6d-f_37_-5a,GameAds,25
60ff23ccd1__,GameAds,53
96-6065b19a0,BrainPlus,47
87f_9f90_f73,JetAds,50
_d5d_-7c848d,JetAds,71
dcf_72_54398,GameAds,24
-43f5024d-5b,JetAds,31
f3b0bc7cd69-,SenseAds,59
872597a7_075,BrainPlus,22
46cd8-65d_78,JetAds,55
93882-b65287,SenseAds,67
b-3dbd__d6ca,BrainPlus,64
c3c-849a1_f-,GameAds,39
5_fa58aa4340,GameAds,54
_5d25cb_76d9,JetAds,41
12959aa034bd,SenseAds,42
-7_c81766c1a,SenseAds,46
74-fd4_fa7da,GameAds,31
f521afbbc___,GameAds,34
ff9d732-_8fa,SenseAds,67
fa83011c8d4d,BrainPlus,51
b2-88961-d6d,JetAds,57
0-2aca5d_d3d,JetAds,74
db80963-b-b5,SenseAds,40
3_3407d2aa73,JetAds,73
1ddadfa6_2a6,BrainPlus,75
af261f5-6520,JetAds,39
-c60-5b0b0d_,GameAds,54
3b3b5af_6a_9,JetAds,45
447438_4188d,GameAds,39
6-3856560ac-,GameAds,55
1b85_fa4_4aa,GameAds,51
01516-407817,JetAds,56
5_-c08db54bf,SenseAds,64
_cc2d54fbcfb,GameAds,43
8-f6125f61f9,GameAds,70
44f3f50b06bf,SenseAds,45
a1bfd648_689,BrainPlus,33
414d3c8d0_f3,SenseAds,46
d36014-f_824,GameAds,20
142098b09_25,JetAds,66
d0218c2_6213,BrainPlus,35
668-9255b-c_,BrainPlus,54
65f6a8c_d6f-,JetAds,61
0769-b1bf938,JetAds,16
98c8526816a1,BrainPlus,29
847-af825-05,SenseAds,33
75b688_b7b5c,JetAds,29
_007f461b4fa,BrainPlus,73
fc_72_4_9668,JetAds,36
-_1c30_f1429,GameAds,9
1da86_6c3_91,GameAds,33
008f-3f82307,JetAds,51
_3df-f218d01,SenseAds,61
2b797_31fddd,JetAds,50
214-ba_da8d9,GameAds,52
34ab7-80aa16,GameAds,43
c06781a22f40,SenseAds,55
3ad-cd7d3ba0,BrainPlus,49
070-a449b_0a,SenseAds,36
-6d-f_37_-5a,BrainPlus,45
45_b16f8a135,GameAds,54
c2d28adad5_c,JetAds,56
19dda9c633_9,JetAds,46
--266505a_8d,BrainPlus,61
93882-b65287,SenseAds,61
5bfac8dd063f,GameAds,54
84-803_fc-da,BrainPlus,65
c8b6cff567bf,JetAds,39
b1fc-707_1_5,SenseAds,35
ff4a2625a39-,JetAds,44
9-08cfcaf1b0,JetAds,30
b_25ad0dbdaa,SenseAds,43
513_16ad5-3_,SenseAds,46
149-7310_38a,JetAds,30
3526-6_-4_bb,GameAds,62
d21bfd_20_57,GameAds,33
5040-f2bc4b0,JetAds,63
0a6-61_aadb6,JetAds,28
4741-c45_6_5,GameAds,30
441dcda2-b4-,BrainPlus,30
03a-18-540da,SenseAds,27
5d035b9afc00,BrainPlus,40
d2-4dc_96da_,GameAds,33
04bbffc7322a,JetAds,79
3-2b-dfc8442,GameAds,46
414d3c8d0_f3,GameAds,93
53_338_42d20,BrainPlus,44
858990bfd6a8,GameAds,38
1f8127c_8c_5,SenseAds,39
142098b09_25,GameAds,69
368003ffcb05,GameAds,13
b9cbb639b2da,BrainPlus,60
37613f_63ba0,JetAds,39
804562a03_55,SenseAds,45
_953f_4_3b22,SenseAds,59
108cd1d22230,GameAds,63
3_22107ad7-8,GameAds,75
0-1b4da3b22d,BrainPlus,52
d57_1c239d97,JetAds,38
-85cb-0_4fc9,BrainPlus,75
9aac1762b08a,BrainPlus,61
_afb552c1a27,JetAds,61
31b11c97f704,JetAds,14
57bcd4747b8d,SenseAds,55
67b4bb5-_7b3,BrainPlus,39
729b9_49c9b5,GameAds,46
214-ba_da8d9,BrainPlus,30
a8cc67437a98,JetAds,38
1c00b47f9f4f,GameAds,81
4c382b12b3fd,JetAds,51
3_-70c0f-b55,BrainPlus,71
99a23b5426d-,GameAds,65
-a2-dd3d22fc,JetAds,63
96c41b797f1c,GameAds,86
2_38d_58fd63,SenseAds,19
530670b34_b_,SenseAds,37
b9a_79-93aff,JetAds,53
fdc_291ffd6b,SenseAds,46
c7f_-76-a1d9,SenseAds,50
1_d6-a_9_a5b,BrainPlus,51
aab2-b75b2a2,SenseAds,48
0_54bda90fb8,GameAds,14
ad0cb4daf579,GameAds,68
c8b6cff567bf,SenseAds,49
4bdfab1c-2_2,JetAds,44
05db3cd-cd64,SenseAds,42
9-08cfcaf1b0,BrainPlus,45
a758787d46_b,JetAds,49
c5bc-3d4_-09,GameAds,39
-7ff2970a434,SenseAds,28
c-f71699ab3_,JetAds,53
f--f5a_3f_86,JetAds,45
13__6fddaf90,JetAds,53
af261f5-6520,JetAds,51
8d6bc1f0_06d,BrainPlus,65
441dcda2-b4-,GameAds,55
026205b8b_-d,BrainPlus,62
12a7297ba_d8,BrainPlus,27
a541_-_0c98d,GameAds,62
37613f_63ba0,JetAds,60
146__-8_-_ff,SenseAds,23
aa596b666839,JetAds,27
000-2886c05f,SenseAds,45
75b688_b7b5c,BrainPlus,41
f6d56b8-_644,GameAds,35
f46_148a80--,GameAds,48
_-2c12c811-5,BrainPlus,36
68f57cbb2772,GameAds,55
5a5d261537c0,BrainPlus,8
932752f0c156,BrainPlus,15
67b4bb5-_7b3,GameAds,78
000f7-1b-c6_,BrainPlus,46
2d0f905f41_4,SenseAds,75
7c58-5b21015,SenseAds,62
5459a5-_306-,SenseAds,46
828-_8d52d_9,SenseAds,35
72__b8f_--d5,SenseAds,91
95a2712d0d7c,SenseAds,56
6_8d5979ab0b,JetAds,56
-d8c_76242a2,GameAds,73
-a2-dd3d22fc,SenseAds,54
db4a8_dd4a18,JetAds,70
c300f1650cf_,BrainPlus,69
070-a449b_0a,GameAds,35
df7297-3f_f6,SenseAds,62
b5-3839907_7,GameAds,31
571d3_-d7234,SenseAds,46
-43f5024d-5b,BrainPlus,51
5bfac8dd063f,GameAds,47
b1fc-707_1_5,SenseAds,51
05db3cd-cd64,BrainPlus,48
1b02b18d8647,GameAds,49
_964f611957b,BrainPlus,36
89-a_3ba_56a,GameAds,65
0_a6f5c114a1,GameAds,12
774a56d301_4,JetAds,57
5d67c38fbb-d,BrainPlus,54
5b80_f72fc30,BrainPlus,59
330-b3844a29,SenseAds,49
d63c3816d6d3,SenseAds,54
ba5-d64df_94,BrainPlus,61
89_2d703a59_,BrainPlus,26
dc3cbab6ff93,BrainPlus,59
68cda985cc8d,BrainPlus,44
-d6a43039209,GameAds,55
08ba9ff154_6,SenseAds,54
8d6bc1f0_06d,BrainPlus,72
46_28-963_5d,SenseAds,62
7d0db8a9f684,GameAds,39
af_b64badc-7,GameAds,63
1b85_fa4_4aa,BrainPlus,72
4d75194_a478,BrainPlus,50
5_-c08db54bf,BrainPlus,46
8-f6125f61f9,SenseAds,59
63bc8081f0af,BrainPlus,31
bcbbb691918d,BrainPlus,51
cbbfdc743571,GameAds,35
_b0ff7362c61,GameAds,47
7202d5f1bd61,JetAds,42
6da2c5-_0c49,GameAds,53
7664cc461a68,GameAds,53
d_40d4c72172,GameAds,48
b6d37aa30_af,JetAds,21
4--bb5055a49,BrainPlus,38
2c62b2401c81,SenseAds,48
d7460c0892a2,SenseAds,44
1da86_6c3_91,GameAds,35
341958-285_3,BrainPlus,37
008f-3f82307,BrainPlus,53
_3df-f218d01,JetAds,30
214-ba_da8d9,JetAds,44
34ab7-80aa16,JetAds,60
4c382b12b3fd,GameAds,71
a440ad379f01,SenseAds,76
6895-3394566,GameAds,58
c5815fb608d1,BrainPlus,47
-6d-f_37_-5a,JetAds,68
b9a_79-93aff,SenseAds,49
33600dc2628b,BrainPlus,58
07130fc6864-,GameAds,32
63d2_5c91_9d,BrainPlus,63
1_d6-a_9_a5b,SenseAds,30
-1-6_32f65_a,SenseAds,55
351-35867d1c,BrainPlus,85
ad0cb4daf579,JetAds,51
46cd8-65d_78,GameAds,52
5_fa58aa4340,SenseAds,42
25_998aaf050,BrainPlus,42
84-803_fc-da,JetAds,53
f6b20c569769,SenseAds,80
c8b6cff567bf,JetAds,74
4bdfab1c-2_2,BrainPlus,42
f249a1bd38-2,BrainPlus,23
05db3cd-cd64,SenseAds,38
_964f611957b,GameAds,60
b6a5--4722dd,SenseAds,46
40c4841a662b,JetAds,52
1d9-dc_9a76a,JetAds,51
22d86-c7d6aa,BrainPlus,35
a4_b40f--a9c,BrainPlus,61
7_039-24a8a4,BrainPlus,59
dcc397d9d0f-,JetAds,24
3526-6_-4_bb,GameAds,51
31fb6427c811,GameAds,59
26abdf-09fd4,BrainPlus,60
fa83011c8d4d,SenseAds,41
35208af18f4b,GameAds,54
594a8_a278af,GameAds,77
-201a343132c,JetAds,22
0-2aca5d_d3d,SenseAds,34
441dcda2-b4-,JetAds,44
7-5b8849fa_-,BrainPlus,48
3-4bc_b2_75-,JetAds,37
f9b451b08c60,GameAds,33
af_b64badc-7,JetAds,32
c50ff-_6da9c,BrainPlus,55
1a21fd-bc376,SenseAds,23
a0bd45821b-0,GameAds,40
9f963c439b-9,SenseAds,54
53_338_42d20,BrainPlus,56
6cadc2da8af9,SenseAds,74
85761fb1-45a,SenseAds,56
1f8127c_8c_5,GameAds,51
cbbfdc743571,BrainPlus,40
14-413b96a_3,BrainPlus,42
7664cc461a68,GameAds,45
98c8526816a1,BrainPlus,71
0-1b4da3b22d,BrainPlus,70
00bf5718-549,BrainPlus,61
42_b35c286d0,GameAds,63
86a8cb462342,GameAds,42
_007f461b4fa,GameAds,70
0952fddf34d-,BrainPlus,47
82-4a2ff876c,GameAds,58
932752f0c156,SenseAds,63
2d0f905f41_4,SenseAds,39
2b797_31fddd,SenseAds,62
c64180-f9c28,BrainPlus,25
c50dc1816966,JetAds,22
0347d-4f_658,JetAds,88
c06781a22f40,GameAds,59
5712678bbf44,GameAds,52
-1f8a3_07b8f,SenseAds,44
1c5_3a01_757,JetAds,47
694bdf85df1d,GameAds,40
60ff23ccd1__,GameAds,50
07130fc6864-,SenseAds,42
96-6065b19a0,BrainPlus,58
6d3d_b801722,BrainPlus,66
--266505a_8d,GameAds,31
b-3dbd__d6ca,SenseAds,44
5_fa58aa4340,BrainPlus,50
84-803_fc-da,GameAds,48
f249a1bd38-2,SenseAds,30
b6a5--4722dd,BrainPlus,67
abd26d610fb3,BrainPlus,34
0453d02f64_8,GameAds,69
011--0dd5d5_,SenseAds,40
513_16ad5-3_,BrainPlus,60
7_-a04b598-5,SenseAds,65
2a62ca8ba89d,JetAds,88
5040-f2bc4b0,GameAds,44
4a6-cc3abb0a,SenseAds,60
b2-88961-d6d,GameAds,45
7f2911fa5f3_,BrainPlus,34
4fffdd-308bc,SenseAds,46
_843d_f98-93,BrainPlus,59
_3afc06484_8,JetAds,84
5847264680ff,BrainPlus,55
-6018fd8-_4b,BrainPlus,53
6ffb-0_fb361,SenseAds,69
04bbffc7322a,BrainPlus,57
0582346f-24a,GameAds,39
414d3c8d0_f3,JetAds,29
92738afb038a,JetAds,31
a80a73a4_-43,JetAds,78
d36014-f_824,SenseAds,39
85761fb1-45a,JetAds,76
c1-8001554-_,JetAds,55
804562a03_55,JetAds,56
9cd28d720261,BrainPlus,78
14-413b96a_3,SenseAds,34
c6418d32c6-c,SenseAds,54
b6d37aa30_af,JetAds,48
7b4-a49b3720,BrainPlus,44
75b688_b7b5c,SenseAds,42
00bf5718-549,SenseAds,68
394-f0d56359,JetAds,28
742fff14bc2f,JetAds,71
f6d56b8-_644,BrainPlus,37
_afb552c1a27,JetAds,73
a8--84914902,JetAds,58
5412bb0c4-c2,JetAds,42
5441fb72a2a9,SenseAds,63
67b4bb5-_7b3,BrainPlus,43
_dc-d791ad1b,GameAds,64
da3-f47_c684,GameAds,69
5459a5-_306-,BrainPlus,42
da73fff6a0_c,BrainPlus,37
77c793a84029,BrainPlus,57
5a23407b2bc6,GameAds,35
99a23b5426d-,BrainPlus,69
530670b34_b_,BrainPlus,40
4b9723_b_607,GameAds,51
8cd2f2149bfc,BrainPlus,47
ad0cb4daf579,GameAds,64
5_24c75724a5,BrainPlus,74
f249a1bd38-2,SenseAds,56
9-463856f51a,BrainPlus,62
71-7-73336b6,GameAds,59
_1b743_93c64,JetAds,61
31248636f11_,GameAds,38
5a64c7-6f410,SenseAds,64
dcc397d9d0f-,GameAds,67
b3fdfd4b7af0,BrainPlus,39
0c0046659008,SenseAds,46
2a62ca8ba89d,BrainPlus,44
3-_dc-bbf_2_,GameAds,73
330-b3844a29,JetAds,58
d919ccf_9b91,SenseAds,33
23-999826a8a,JetAds,41
c6590_5aafcd,SenseAds,78
a66-bc459073,GameAds,52
0-2aca5d_d3d,GameAds,41
-173-f-9d5_3,JetAds,67
4741-c45_6_5,GameAds,58
-f81488a1251,SenseAds,51
_3_bcc2b1d51,BrainPlus,61
-af776803351,JetAds,41
3-4bc_b2_75-,SenseAds,51
_6794_0a75f_,JetAds,55
92_087a6_d29,BrainPlus,26
6-3856560ac-,BrainPlus,58
_3afc06484_8,BrainPlus,67
5847264680ff,BrainPlus,39
dabd212c533-,JetAds,67
8-f6125f61f9,BrainPlus,8
9f963c439b-9,JetAds,66
b4b__9754-73,GameAds,42
368003ffcb05,BrainPlus,57
804562a03_55,BrainPlus,45
1f76_2d6-b59,SenseAds,52
668-9255b-c_,SenseAds,37
42_b35c286d0,GameAds,52
-95f7d9bcb63,GameAds,52
394-f0d56359,BrainPlus,52
42a958f8386a,GameAds,52
86f50_21__d6,JetAds,45
01a39f689051,GameAds,43
0952fddf34d-,GameAds,50
742fff14bc2f,BrainPlus,61
fc_72_4_9668,GameAds,57
5412bb0c4-c2,GameAds,34
bb664080f353,SenseAds,69
5441fb72a2a9,JetAds,48
000f7-1b-c6_,JetAds,63
729b9_49c9b5,GameAds,47
-6c33ba1b909,GameAds,56
1f6_a607b4d5,GameAds,46
dfdcb63f02-5,JetAds,38
5459a5-_306-,JetAds,45
c569df5ac95d,BrainPlus,59
828-_8d52d_9,JetAds,43
72__b8f_--d5,SenseAds,39
b033-538ba_5,GameAds,62
0347d-4f_658,BrainPlus,51
_4_3d08574-4,SenseAds,84
c06781a22f40,GameAds,67
-1f8a3_07b8f,JetAds,36
-a2-dd3d22fc,JetAds,32
b8ff_36_92a0,SenseAds,42
070-a449b_0a,BrainPlus,60
b5-3839907_7,GameAds,66
87f_9f90_f73,GameAds,42
8cd2f2149bfc,BrainPlus,43
_d5d_-7c848d,GameAds,40
dcf_72_54398,GameAds,31
a117d179c306,JetAds,32
872597a7_075,JetAds,72
55cd9f989bb2,GameAds,37
--266505a_8d,JetAds,24
b-3dbd__d6ca,BrainPlus,35
05db3cd-cd64,JetAds,24
1b02b18d8647,BrainPlus,58
2354b9fc176f,BrainPlus,48
b6a5--4722dd,BrainPlus,60
_5b62fb98860,JetAds,34
abd26d610fb3,BrainPlus,47
8557794_8-cc,GameAds,67
678bafb61d69,SenseAds,58
cb186d7-d7c6,JetAds,36
abdf0bb6af12,BrainPlus,41
_970d3_d6746,BrainPlus,69
_33dbb58c21d,SenseAds,50
a150b_a9-210,JetAds,52
149-7310_38a,SenseAds,67
f521afbbc___,JetAds,80
-201a343132c,GameAds,62
_2d25b-79_b6,JetAds,53
f272dbc4fc3c,JetAds,22
19f50b0d2_d_,BrainPlus,83
330_a5401a49,SenseAds,31
6af0b0c991d_,SenseAds,66
f-df8d11f142,SenseAds,42
6-3856560ac-,SenseAds,54
4b4f5a5f083c,BrainPlus,44
-58cc8d36-78,BrainPlus,57
f2144f6b2460,BrainPlus,46
7202d5f1bd61,JetAds,31
368003ffcb05,BrainPlus,62
149_319f2-8d,JetAds,60
_953f_4_3b22,BrainPlus,58
f9fd93d96b6c,SenseAds,45
742fff14bc2f,GameAds,54
f6d56b8-_644,JetAds,31
_afb552c1a27,SenseAds,62
2c69bcf6af-5,SenseAds,44
5441fb72a2a9,BrainPlus,77
008f-3f82307,JetAds,33
5459a5-_306-,BrainPlus,64
c569df5ac95d,JetAds,66
77c793a84029,GameAds,52
3_12f57f45_5,GameAds,83
60163483-8b4,BrainPlus,45
fdc_291ffd6b,BrainPlus,55
571d3_-d7234,SenseAds,38
_d5d_-7c848d,SenseAds,49
5bfac8dd063f,BrainPlus,50
b6a5--4722dd,GameAds,51
0453d02f64_8,BrainPlus,47
63c_2f081520,JetAds,39
d3-bbc5001a3,JetAds,66
95_bf5118380,GameAds,60
8557794_8-cc,JetAds,40
263-0029cc-2,GameAds,54
--5-1b08a91f,GameAds,73
-7b8_4058a95,JetAds,43
295947175c42,BrainPlus,32
71a5dbad09-5,GameAds,79
32_8_-abbc53,BrainPlus,53
9b_1c5-7_927,JetAds,48
7_039-24a8a4,BrainPlus,51
a5fa5414cbff,SenseAds,17
dcc397d9d0f-,JetAds,65
-7_c81766c1a,SenseAds,22
-77-67fa-b-b,JetAds,50
5b80_f72fc30,GameAds,45
31fb6427c811,SenseAds,69
0a6-61_aadb6,JetAds,35
594a8_a278af,BrainPlus,46
-d650398-6c0,BrainPlus,62
dc3cbab6ff93,JetAds,56
3_3407d2aa73,BrainPlus,68
f272dbc4fc3c,JetAds,54
1c8_183871_b,GameAds,28
865168b54c_-,BrainPlus,43
0fc_84c6-344,GameAds,47
88a23f713-96,JetAds,45
5_-c08db54bf,JetAds,72
d2-4dc_96da_,BrainPlus,24
fb-718b89bb2,BrainPlus,40
98b1570b9_bf,SenseAds,23
63bc8081f0af,SenseAds,63
26a7f171982b,SenseAds,53
119f2d-4cd06,JetAds,28
c7a-097-d-f5,SenseAds,48
9077-fd88f_b,GameAds,60
-_12b242_a3d,JetAds,27
c6418d32c6-c,JetAds,52
aa596b666839,BrainPlus,46
b-9d970d3_f3,JetAds,29
46b05fc0df7_,SenseAds,43
75b688_b7b5c,SenseAds,41
4a5_2dd25745,GameAds,41
8_f62d34cd8d,BrainPlus,25
31b11c97f704,GameAds,27
932752f0c156,JetAds,61
60c9_0f6831f,GameAds,45
6f2fc88d9f62,GameAds,56
72__b8f_--d5,GameAds,32
-d76d0c1d6c9,SenseAds,55
d910d70a678-,BrainPlus,51
bbb0b21c1470,BrainPlus,58
3_-70c0f-b55,SenseAds,60
79c4573_756a,SenseAds,52
3cd20986f03f,BrainPlus,38
4b9723_b_607,GameAds,40
07130fc6864-,GameAds,67
0_54bda90fb8,SenseAds,45
b-3dbd__d6ca,GameAds,49
_5d25cb_76d9,GameAds,57
038d01-020-_,JetAds,40
c8b6cff567bf,BrainPlus,42
b99_31b56b48,BrainPlus,41
_964f611957b,BrainPlus,59
63c_2f081520,BrainPlus,75
95_bf5118380,GameAds,23
-dd3-da3f053,BrainPlus,50
46419-9372_1,BrainPlus,40
cb186d7-d7c6,BrainPlus,39
--5-1b08a91f,JetAds,48
-7b8_4058a95,GameAds,33
295947175c42,SenseAds,53
71a5dbad09-5,SenseAds,63
32_8_-abbc53,SenseAds,36
6544a3f1481_,GameAds,14
12f96a5a9d04,SenseAds,22
46dd34c636-f,BrainPlus,37
22d86-c7d6aa,GameAds,39
24912f1b1_32,GameAds,40
660fd44a79c3,BrainPlus,42
12959aa034bd,BrainPlus,31
42f175-7811f,JetAds,54
7-_aa_f9cd0-,BrainPlus,25
dfb-862927fa,SenseAds,44
-173-f-9d5_3,JetAds,63
993175b67030,BrainPlus,50
6af0b0c991d_,GameAds,53
b9371850a2d6,SenseAds,36
_1b7fba_0d19,JetAds,36
88a23f713-96,BrainPlus,60
4_-313__c745,JetAds,51
5-03-260f925,JetAds,26
9f963c439b-9,SenseAds,49
_98c9-b5b277,SenseAds,50
_b0ff7362c61,BrainPlus,78
9cd28d720261,BrainPlus,62
9077-fd88f_b,GameAds,27
1a0f22_da--7,BrainPlus,68
668-9255b-c_,SenseAds,48
7b4-a49b3720,GameAds,67
2c62b2401c81,GameAds,70
72941885d31-,BrainPlus,27
8_f62d34cd8d,JetAds,72
0952fddf34d-,GameAds,54
cd53_a8d7169,GameAds,52
bb664080f353,JetAds,50
68f57cbb2772,GameAds,47
1da86_6c3_91,SenseAds,54
2d0f905f41_4,BrainPlus,67
_27d78b2b4a0,BrainPlus,51
828-_8d52d_9,JetAds,30
a8cc67437a98,GameAds,64
95a2712d0d7c,BrainPlus,56
da73fff6a0_c,JetAds,44
-37-75c97--c,SenseAds,62
0347d-4f_658,JetAds,13
d910d70a678-,GameAds,43
3943f8-__0-d,SenseAds,52
96c41b797f1c,GameAds,47
1c5_3a01_757,GameAds,43
79c4573_756a,GameAds,35
c7f_-76-a1d9,SenseAds,40
_d5d_-7c848d,GameAds,57
c2d28adad5_c,BrainPlus,78
-1-6_32f65_a,SenseAds,60
351-35867d1c,JetAds,54
93882-b65287,JetAds,36
_964f611957b,BrainPlus,58
c-663--b32a-,SenseAds,52
9-463856f51a,SenseAds,50
40c4841a662b,SenseAds,50
95_bf5118380,SenseAds,61
8557794_8-cc,BrainPlus,44
_970d3_d6746,JetAds,69
2b_6da60c_57,BrainPlus,60
295947175c42,JetAds,67
32_8_-abbc53,SenseAds,35
_21b200-6bc8,GameAds,79
12f96a5a9d04,BrainPlus,55
46dd34c636-f,JetAds,25
ad42-62f66c9,SenseAds,75
7_039-24a8a4,SenseAds,70
_6f9d5ffba-3,JetAds,60
-77-67fa-b-b,JetAds,51
d63c3816d6d3,SenseAds,83
9f23fbc5008_,SenseAds,65
b2b47fc97997,BrainPlus,31
-adb4d_d4-a7,GameAds,45
74c10f11_826,GameAds,55
46-8da2444bb,JetAds,36
f81304cc209d,SenseAds,34
abf-a-698ca7,BrainPlus,41
a7d0cf400fb0,GameAds,28
4_-313__c745,JetAds,68
-6018fd8-_4b,JetAds,71
04bbffc7322a,SenseAds,39
0582346f-24a,BrainPlus,49
9f963c439b-9,SenseAds,22
bcbbb691918d,JetAds,63
8313b833b405,GameAds,60
368003ffcb05,SenseAds,50
af864d99c95f,SenseAds,57
f70571-53741,SenseAds,63
7664cc461a68,BrainPlus,37
0_dbb6df-669,GameAds,37
